dataset = MNIST
model = SortMLPModel(depth=5,width=5120,scalar=True,dropout=0.75,identity_val=10.0)
loss = mixture(lam0=0.02,lam_end=0.0002)
p_start = 8.0
p_end = 1000.0
eps_train = 0.45
eps_test = 0.3
eps_smooth = 0.4
epochs = 0,0,100,1450,1500
decays = None
batch_size = 512
lr = 0.02
wd = 0.02
beta1 = 0.9
beta2 = 0.99
epsilon = 1e-10
start_epoch = 0
checkpoint = None
gpu = 1
dist_url = tcp://localhost:23456
world_size = 1
rank = 0
print_freq = 200
result_dir = result
filter_name = 
seed = 2021
visualize = False
Compose(
    RandomCrop(size=(28, 28), padding=1)
    ToTensor()
    Normalize(mean=[0.1307], std=[0.3081])
)
SortMLPModel(
  (fc_dist): BoundSequential(
    (0): NormDist(
      in_features=784, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (1): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (2): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (3): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (4): NormDist(in_features=5120, out_features=10, bias=True)
  )
)
number of params:  82708491
Epoch 960:  train loss 0.0636   train acc 0.9895   worst 0.6689   lr 0.0057   p 173.34   eps 1.4606   mix 0.0011   time 14.29
Epoch 961:  train loss 0.0635   train acc 0.9894   worst 0.6732   lr 0.0057   p 173.96   eps 1.4606   mix 0.0011   time 14.28
Epoch 962:  train loss 0.0634   train acc 0.9891   worst 0.6753   lr 0.0057   p 174.58   eps 1.4606   mix 0.0011   time 14.16
Epoch 963:  train loss 0.0638   train acc 0.9898   worst 0.6716   lr 0.0057   p 175.21   eps 1.4606   mix 0.0011   time 14.30
Epoch 964:  train loss 0.0633   train acc 0.9896   worst 0.6754   lr 0.0057   p 175.84   eps 1.4606   mix 0.0010   time 14.19
Epoch 965:  train loss 0.0632   train acc 0.9898   worst 0.6718   lr 0.0056   p 176.47   eps 1.4606   mix 0.0010   time 14.10
Epoch 966:  train loss 0.0630   train acc 0.9895   worst 0.6687   lr 0.0056   p 177.10   eps 1.4606   mix 0.0010   time 14.34
Epoch 967:  train loss 0.0636   train acc 0.9893   worst 0.6708   lr 0.0056   p 177.73   eps 1.4606   mix 0.0010   time 14.25
Epoch 968:  train loss 0.0632   train acc 0.9899   worst 0.6760   lr 0.0056   p 178.37   eps 1.4606   mix 0.0010   time 14.32
Epoch 969:  train loss 0.0634   train acc 0.9894   worst 0.6717   lr 0.0056   p 179.01   eps 1.4606   mix 0.0010   time 14.10
Epoch 970:  train loss 0.0633   train acc 0.9896   worst 0.6705   lr 0.0056   p 179.65   eps 1.4606   mix 0.0010   time 14.15
Epoch 971:  train loss 0.0630   train acc 0.9896   worst 0.6739   lr 0.0055   p 180.30   eps 1.4606   mix 0.0010   time 14.10
Epoch 972:  train loss 0.0642   train acc 0.9889   worst 0.6587   lr 0.0055   p 180.94   eps 1.4606   mix 0.0010   time 14.32
Epoch 973:  train loss 0.0637   train acc 0.9893   worst 0.6680   lr 0.0055   p 181.59   eps 1.4606   mix 0.0010   time 14.33
Epoch 974:  train loss 0.0639   train acc 0.9892   worst 0.6731   lr 0.0055   p 182.24   eps 1.4606   mix 0.0010   time 14.43
Epoch 975:  train loss 0.0628   train acc 0.9892   worst 0.6736   lr 0.0055   p 182.89   eps 1.4606   mix 0.0010   time 14.32
Epoch 976:  train loss 0.0633   train acc 0.9891   worst 0.6702   lr 0.0054   p 183.55   eps 1.4606   mix 0.0010   time 14.27
Epoch 977:  train loss 0.0635   train acc 0.9895   worst 0.6662   lr 0.0054   p 184.21   eps 1.4606   mix 0.0010   time 14.25
Epoch 978:  train loss 0.0650   train acc 0.9898   worst 0.6564   lr 0.0054   p 184.87   eps 1.4606   mix 0.0010   time 14.27
Epoch 979:  train loss 0.0636   train acc 0.9900   worst 0.6657   lr 0.0054   p 185.53   eps 1.4606   mix 0.0010   time 14.21
Epoch 980:  train loss 0.0636   train acc 0.9893   worst 0.6700   lr 0.0054   p 186.19   eps 1.4606   mix 0.0010   time 14.25
Epoch 981:  train loss 0.0639   train acc 0.9892   worst 0.6682   lr 0.0053   p 186.86   eps 1.4606   mix 0.0010   time 14.23
Epoch 982:  train loss 0.0640   train acc 0.9892   worst 0.6596   lr 0.0053   p 187.53   eps 1.4606   mix 0.0010   time 14.11
Epoch 983:  train loss 0.0639   train acc 0.9893   worst 0.6668   lr 0.0053   p 188.20   eps 1.4606   mix 0.0010   time 14.26
Epoch 984:  train loss 0.0636   train acc 0.9895   worst 0.6662   lr 0.0053   p 188.88   eps 1.4606   mix 0.0010   time 14.09
Epoch 985:  train loss 0.0637   train acc 0.9891   worst 0.6756   lr 0.0053   p 189.55   eps 1.4606   mix 0.0010   time 14.18
Epoch 986:  train loss 0.0643   train acc 0.9895   worst 0.6645   lr 0.0053   p 190.23   eps 1.4606   mix 0.0010   time 14.11
Epoch 987:  train loss 0.0642   train acc 0.9891   worst 0.6637   lr 0.0052   p 190.91   eps 1.4606   mix 0.0010   time 14.21
Epoch 988:  train loss 0.0644   train acc 0.9891   worst 0.6616   lr 0.0052   p 191.60   eps 1.4606   mix 0.0010   time 14.15
Epoch 989:  train loss 0.0643   train acc 0.9891   worst 0.6668   lr 0.0052   p 192.28   eps 1.4606   mix 0.0010   time 14.20
Epoch 990:  train loss 0.0645   train acc 0.9889   worst 0.6655   lr 0.0052   p 192.97   eps 1.4606   mix 0.0010   time 14.23
Epoch 991:  train loss 0.0641   train acc 0.9897   worst 0.6667   lr 0.0052   p 193.66   eps 1.4606   mix 0.0010   time 14.23
Epoch 992:  train loss 0.0649   train acc 0.9899   worst 0.6597   lr 0.0051   p 194.36   eps 1.4606   mix 0.0010   time 14.15
Epoch 993:  train loss 0.0643   train acc 0.9896   worst 0.6593   lr 0.0051   p 195.06   eps 1.4606   mix 0.0010   time 14.13
Epoch 994:  train loss 0.0636   train acc 0.9895   worst 0.6665   lr 0.0051   p 195.75   eps 1.4606   mix 0.0009   time 14.27
Epoch 995:  train loss 0.0646   train acc 0.9893   worst 0.6605   lr 0.0051   p 196.46   eps 1.4606   mix 0.0009   time 14.11
Epoch 996:  train loss 0.0651   train acc 0.9886   worst 0.6645   lr 0.0051   p 197.16   eps 1.4606   mix 0.0009   time 14.19
Epoch 997:  train loss 0.0650   train acc 0.9887   worst 0.6634   lr 0.0051   p 197.87   eps 1.4606   mix 0.0009   time 14.17
Epoch 998:  train loss 0.0649   train acc 0.9885   worst 0.6618   lr 0.0050   p 198.57   eps 1.4606   mix 0.0009   time 14.15
Epoch 999:  train loss 0.0646   train acc 0.9899   worst 0.6579   lr 0.0050   p 199.29   eps 1.4606   mix 0.0009   time 14.16
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 999:  clean acc 0.9913   certified acc 0.9412   time 45.27
Calculating metrics for SortNet on test set
Epoch 999:  clean acc 0.9859   certified acc 0.9299   time 7.26
Epoch 1000:  train loss 0.0641   train acc 0.9895   worst 0.6638   lr 0.0050   p 200.00   eps 1.4606   mix 0.0009   time 14.28
Epoch 1001:  train loss 0.0644   train acc 0.9895   worst 0.6682   lr 0.0050   p 200.72   eps 1.4606   mix 0.0009   time 14.21
Epoch 1002:  train loss 0.0647   train acc 0.9890   worst 0.6588   lr 0.0050   p 201.44   eps 1.4606   mix 0.0009   time 14.31
Epoch 1003:  train loss 0.0641   train acc 0.9892   worst 0.6639   lr 0.0049   p 202.16   eps 1.4606   mix 0.0009   time 14.15
Epoch 1004:  train loss 0.0649   train acc 0.9896   worst 0.6551   lr 0.0049   p 202.88   eps 1.4606   mix 0.0009   time 14.22
Epoch 1005:  train loss 0.0646   train acc 0.9891   worst 0.6633   lr 0.0049   p 203.61   eps 1.4606   mix 0.0009   time 14.27
Epoch 1006:  train loss 0.0641   train acc 0.9893   worst 0.6612   lr 0.0049   p 204.34   eps 1.4606   mix 0.0009   time 14.31
Epoch 1007:  train loss 0.0651   train acc 0.9886   worst 0.6647   lr 0.0049   p 205.07   eps 1.4606   mix 0.0009   time 14.32
Epoch 1008:  train loss 0.0641   train acc 0.9898   worst 0.6673   lr 0.0049   p 205.81   eps 1.4606   mix 0.0009   time 14.34
Epoch 1009:  train loss 0.0648   train acc 0.9891   worst 0.6539   lr 0.0048   p 206.54   eps 1.4606   mix 0.0009   time 14.24
Epoch 1010:  train loss 0.0640   train acc 0.9891   worst 0.6671   lr 0.0048   p 207.28   eps 1.4606   mix 0.0009   time 14.57
Epoch 1011:  train loss 0.0649   train acc 0.9895   worst 0.6604   lr 0.0048   p 208.03   eps 1.4606   mix 0.0009   time 14.29
Epoch 1012:  train loss 0.0649   train acc 0.9894   worst 0.6591   lr 0.0048   p 208.77   eps 1.4606   mix 0.0009   time 14.25
Epoch 1013:  train loss 0.0649   train acc 0.9898   worst 0.6576   lr 0.0048   p 209.52   eps 1.4606   mix 0.0009   time 14.22
Epoch 1014:  train loss 0.0652   train acc 0.9893   worst 0.6587   lr 0.0047   p 210.27   eps 1.4606   mix 0.0009   time 14.16
Epoch 1015:  train loss 0.0644   train acc 0.9897   worst 0.6601   lr 0.0047   p 211.02   eps 1.4606   mix 0.0009   time 14.23
Epoch 1016:  train loss 0.0651   train acc 0.9891   worst 0.6560   lr 0.0047   p 211.78   eps 1.4606   mix 0.0009   time 14.42
Epoch 1017:  train loss 0.0651   train acc 0.9893   worst 0.6574   lr 0.0047   p 212.54   eps 1.4606   mix 0.0009   time 14.30
Epoch 1018:  train loss 0.0644   train acc 0.9889   worst 0.6602   lr 0.0047   p 213.30   eps 1.4606   mix 0.0009   time 14.35
Epoch 1019:  train loss 0.0656   train acc 0.9893   worst 0.6585   lr 0.0047   p 214.06   eps 1.4606   mix 0.0009   time 14.42
Epoch 1020:  train loss 0.0658   train acc 0.9890   worst 0.6560   lr 0.0046   p 214.83   eps 1.4606   mix 0.0009   time 14.20
Epoch 1021:  train loss 0.0658   train acc 0.9887   worst 0.6608   lr 0.0046   p 215.60   eps 1.4606   mix 0.0009   time 14.25
Epoch 1022:  train loss 0.0652   train acc 0.9895   worst 0.6500   lr 0.0046   p 216.37   eps 1.4606   mix 0.0009   time 14.06
Epoch 1023:  train loss 0.0654   train acc 0.9893   worst 0.6606   lr 0.0046   p 217.15   eps 1.4606   mix 0.0009   time 14.16
Epoch 1024:  train loss 0.0649   train acc 0.9893   worst 0.6552   lr 0.0046   p 217.93   eps 1.4606   mix 0.0009   time 14.53
Epoch 1025:  train loss 0.0660   train acc 0.9888   worst 0.6461   lr 0.0046   p 218.71   eps 1.4606   mix 0.0009   time 14.22
Epoch 1026:  train loss 0.0656   train acc 0.9891   worst 0.6601   lr 0.0045   p 219.49   eps 1.4606   mix 0.0008   time 14.23
Epoch 1027:  train loss 0.0653   train acc 0.9892   worst 0.6634   lr 0.0045   p 220.28   eps 1.4606   mix 0.0008   time 14.35
Epoch 1028:  train loss 0.0652   train acc 0.9891   worst 0.6512   lr 0.0045   p 221.07   eps 1.4606   mix 0.0008   time 14.07
Epoch 1029:  train loss 0.0647   train acc 0.9894   worst 0.6589   lr 0.0045   p 221.86   eps 1.4606   mix 0.0008   time 14.68
Epoch 1030:  train loss 0.0657   train acc 0.9896   worst 0.6507   lr 0.0045   p 222.65   eps 1.4606   mix 0.0008   time 14.19
Epoch 1031:  train loss 0.0652   train acc 0.9891   worst 0.6522   lr 0.0044   p 223.45   eps 1.4606   mix 0.0008   time 14.14
Epoch 1032:  train loss 0.0650   train acc 0.9895   worst 0.6536   lr 0.0044   p 224.25   eps 1.4606   mix 0.0008   time 14.12
Epoch 1033:  train loss 0.0650   train acc 0.9895   worst 0.6504   lr 0.0044   p 225.05   eps 1.4606   mix 0.0008   time 14.22
Epoch 1034:  train loss 0.0656   train acc 0.9887   worst 0.6560   lr 0.0044   p 225.86   eps 1.4606   mix 0.0008   time 14.12
Epoch 1035:  train loss 0.0649   train acc 0.9894   worst 0.6553   lr 0.0044   p 226.67   eps 1.4606   mix 0.0008   time 14.17
Epoch 1036:  train loss 0.0661   train acc 0.9885   worst 0.6551   lr 0.0044   p 227.48   eps 1.4606   mix 0.0008   time 14.18
Epoch 1037:  train loss 0.0668   train acc 0.9886   worst 0.6508   lr 0.0043   p 228.30   eps 1.4606   mix 0.0008   time 14.31
Epoch 1038:  train loss 0.0648   train acc 0.9891   worst 0.6506   lr 0.0043   p 229.12   eps 1.4606   mix 0.0008   time 14.33
Epoch 1039:  train loss 0.0648   train acc 0.9892   worst 0.6545   lr 0.0043   p 229.94   eps 1.4606   mix 0.0008   time 14.18
Epoch 1040:  train loss 0.0655   train acc 0.9890   worst 0.6464   lr 0.0043   p 230.76   eps 1.4606   mix 0.0008   time 14.20
Epoch 1041:  train loss 0.0657   train acc 0.9887   worst 0.6519   lr 0.0043   p 231.59   eps 1.4606   mix 0.0008   time 14.28
Epoch 1042:  train loss 0.0673   train acc 0.9884   worst 0.6484   lr 0.0043   p 232.42   eps 1.4606   mix 0.0008   time 14.16
Epoch 1043:  train loss 0.0650   train acc 0.9891   worst 0.6547   lr 0.0042   p 233.25   eps 1.4606   mix 0.0008   time 14.32
Epoch 1044:  train loss 0.0653   train acc 0.9896   worst 0.6475   lr 0.0042   p 234.09   eps 1.4606   mix 0.0008   time 14.10
Epoch 1045:  train loss 0.0662   train acc 0.9890   worst 0.6500   lr 0.0042   p 234.92   eps 1.4606   mix 0.0008   time 14.24
Epoch 1046:  train loss 0.0657   train acc 0.9892   worst 0.6512   lr 0.0042   p 235.77   eps 1.4606   mix 0.0008   time 14.17
Epoch 1047:  train loss 0.0657   train acc 0.9896   worst 0.6557   lr 0.0042   p 236.61   eps 1.4606   mix 0.0008   time 14.23
Epoch 1048:  train loss 0.0654   train acc 0.9891   worst 0.6549   lr 0.0042   p 237.46   eps 1.4606   mix 0.0008   time 14.23
Epoch 1049:  train loss 0.0656   train acc 0.9892   worst 0.6579   lr 0.0041   p 238.31   eps 1.4606   mix 0.0008   time 14.25
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 1049:  clean acc 0.9913   certified acc 0.9422   time 45.17
Calculating metrics for SortNet on test set
Epoch 1049:  clean acc 0.9860   certified acc 0.9298   time 7.28
Epoch 1050:  train loss 0.0656   train acc 0.9893   worst 0.6464   lr 0.0041   p 239.16   eps 1.4606   mix 0.0008   time 14.24
Epoch 1051:  train loss 0.0661   train acc 0.9891   worst 0.6425   lr 0.0041   p 240.02   eps 1.4606   mix 0.0008   time 14.26
Epoch 1052:  train loss 0.0657   train acc 0.9897   worst 0.6484   lr 0.0041   p 240.88   eps 1.4606   mix 0.0008   time 14.11
Epoch 1053:  train loss 0.0659   train acc 0.9885   worst 0.6467   lr 0.0041   p 241.74   eps 1.4606   mix 0.0008   time 14.18
Epoch 1054:  train loss 0.0659   train acc 0.9890   worst 0.6494   lr 0.0041   p 242.61   eps 1.4606   mix 0.0008   time 14.16
Epoch 1055:  train loss 0.0664   train acc 0.9893   worst 0.6451   lr 0.0040   p 243.48   eps 1.4606   mix 0.0008   time 14.27
Epoch 1056:  train loss 0.0661   train acc 0.9890   worst 0.6486   lr 0.0040   p 244.35   eps 1.4606   mix 0.0008   time 14.16
Epoch 1057:  train loss 0.0663   train acc 0.9893   worst 0.6508   lr 0.0040   p 245.23   eps 1.4606   mix 0.0008   time 14.11
Epoch 1058:  train loss 0.0653   train acc 0.9893   worst 0.6525   lr 0.0040   p 246.10   eps 1.4606   mix 0.0008   time 14.14
Epoch 1059:  train loss 0.0658   train acc 0.9895   worst 0.6445   lr 0.0040   p 246.99   eps 1.4606   mix 0.0008   time 14.30
Epoch 1060:  train loss 0.0660   train acc 0.9890   worst 0.6524   lr 0.0040   p 247.87   eps 1.4606   mix 0.0008   time 14.27
Epoch 1061:  train loss 0.0667   train acc 0.9894   worst 0.6453   lr 0.0039   p 248.76   eps 1.4606   mix 0.0008   time 14.29
Epoch 1062:  train loss 0.0666   train acc 0.9896   worst 0.6395   lr 0.0039   p 249.65   eps 1.4606   mix 0.0008   time 14.27
Epoch 1063:  train loss 0.0657   train acc 0.9892   worst 0.6466   lr 0.0039   p 250.55   eps 1.4606   mix 0.0007   time 14.38
Epoch 1064:  train loss 0.0660   train acc 0.9889   worst 0.6463   lr 0.0039   p 251.44   eps 1.4606   mix 0.0007   time 14.27
Epoch 1065:  train loss 0.0664   train acc 0.9890   worst 0.6426   lr 0.0039   p 252.34   eps 1.4606   mix 0.0007   time 14.24
Epoch 1066:  train loss 0.0664   train acc 0.9888   worst 0.6492   lr 0.0039   p 253.25   eps 1.4606   mix 0.0007   time 14.18
Epoch 1067:  train loss 0.0658   train acc 0.9894   worst 0.6511   lr 0.0038   p 254.16   eps 1.4606   mix 0.0007   time 14.14
Epoch 1068:  train loss 0.0661   train acc 0.9893   worst 0.6365   lr 0.0038   p 255.07   eps 1.4606   mix 0.0007   time 14.20
Epoch 1069:  train loss 0.0665   train acc 0.9888   worst 0.6466   lr 0.0038   p 255.98   eps 1.4606   mix 0.0007   time 14.32
Epoch 1070:  train loss 0.0657   train acc 0.9887   worst 0.6481   lr 0.0038   p 256.90   eps 1.4606   mix 0.0007   time 14.14
Epoch 1071:  train loss 0.0662   train acc 0.9888   worst 0.6537   lr 0.0038   p 257.82   eps 1.4606   mix 0.0007   time 14.21
Epoch 1072:  train loss 0.0660   train acc 0.9889   worst 0.6489   lr 0.0038   p 258.74   eps 1.4606   mix 0.0007   time 14.10
Epoch 1073:  train loss 0.0665   train acc 0.9889   worst 0.6425   lr 0.0037   p 259.67   eps 1.4606   mix 0.0007   time 14.86
Epoch 1074:  train loss 0.0657   train acc 0.9893   worst 0.6514   lr 0.0037   p 260.60   eps 1.4606   mix 0.0007   time 14.18
Epoch 1075:  train loss 0.0668   train acc 0.9889   worst 0.6321   lr 0.0037   p 261.53   eps 1.4606   mix 0.0007   time 14.21
Epoch 1076:  train loss 0.0663   train acc 0.9896   worst 0.6448   lr 0.0037   p 262.47   eps 1.4606   mix 0.0007   time 14.18
Epoch 1077:  train loss 0.0659   train acc 0.9897   worst 0.6498   lr 0.0037   p 263.41   eps 1.4606   mix 0.0007   time 14.14
Epoch 1078:  train loss 0.0673   train acc 0.9886   worst 0.6421   lr 0.0037   p 264.35   eps 1.4606   mix 0.0007   time 14.24
Epoch 1079:  train loss 0.0670   train acc 0.9895   worst 0.6357   lr 0.0036   p 265.30   eps 1.4606   mix 0.0007   time 14.16
Epoch 1080:  train loss 0.0667   train acc 0.9889   worst 0.6410   lr 0.0036   p 266.25   eps 1.4606   mix 0.0007   time 14.15
Epoch 1081:  train loss 0.0662   train acc 0.9889   worst 0.6431   lr 0.0036   p 267.21   eps 1.4606   mix 0.0007   time 14.15
Epoch 1082:  train loss 0.0665   train acc 0.9892   worst 0.6429   lr 0.0036   p 268.16   eps 1.4606   mix 0.0007   time 14.17
Epoch 1083:  train loss 0.0668   train acc 0.9886   worst 0.6352   lr 0.0036   p 269.12   eps 1.4606   mix 0.0007   time 14.51
Epoch 1084:  train loss 0.0666   train acc 0.9890   worst 0.6483   lr 0.0036   p 270.09   eps 1.4606   mix 0.0007   time 14.26
Epoch 1085:  train loss 0.0658   train acc 0.9891   worst 0.6500   lr 0.0035   p 271.06   eps 1.4606   mix 0.0007   time 14.27
Epoch 1086:  train loss 0.0669   train acc 0.9888   worst 0.6443   lr 0.0035   p 272.03   eps 1.4606   mix 0.0007   time 14.21
Epoch 1087:  train loss 0.0665   train acc 0.9890   worst 0.6363   lr 0.0035   p 273.00   eps 1.4606   mix 0.0007   time 14.15
Epoch 1088:  train loss 0.0670   train acc 0.9891   worst 0.6450   lr 0.0035   p 273.98   eps 1.4606   mix 0.0007   time 14.18
Epoch 1089:  train loss 0.0670   train acc 0.9891   worst 0.6354   lr 0.0035   p 274.96   eps 1.4606   mix 0.0007   time 14.24
Epoch 1090:  train loss 0.0675   train acc 0.9887   worst 0.6357   lr 0.0035   p 275.95   eps 1.4606   mix 0.0007   time 14.23
Epoch 1091:  train loss 0.0670   train acc 0.9890   worst 0.6367   lr 0.0034   p 276.93   eps 1.4606   mix 0.0007   time 14.26
Epoch 1092:  train loss 0.0669   train acc 0.9889   worst 0.6452   lr 0.0034   p 277.93   eps 1.4606   mix 0.0007   time 14.09
Epoch 1093:  train loss 0.0666   train acc 0.9888   worst 0.6451   lr 0.0034   p 278.92   eps 1.4606   mix 0.0007   time 14.54
Epoch 1094:  train loss 0.0654   train acc 0.9894   worst 0.6486   lr 0.0034   p 279.92   eps 1.4606   mix 0.0007   time 14.20
Epoch 1095:  train loss 0.0670   train acc 0.9891   worst 0.6419   lr 0.0034   p 280.92   eps 1.4606   mix 0.0007   time 14.29
Epoch 1096:  train loss 0.0671   train acc 0.9893   worst 0.6371   lr 0.0034   p 281.93   eps 1.4606   mix 0.0007   time 14.12
Epoch 1097:  train loss 0.0664   train acc 0.9892   worst 0.6447   lr 0.0034   p 282.94   eps 1.4606   mix 0.0007   time 14.25
Epoch 1098:  train loss 0.0668   train acc 0.9890   worst 0.6408   lr 0.0033   p 283.96   eps 1.4606   mix 0.0007   time 14.20
Epoch 1099:  train loss 0.0668   train acc 0.9892   worst 0.6415   lr 0.0033   p 284.97   eps 1.4606   mix 0.0007   time 14.17
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 1099:  clean acc 0.9907   certified acc 0.9421   time 45.02
Calculating metrics for SortNet on test set
Epoch 1099:  clean acc 0.9858   certified acc 0.9316   time 7.21
Epoch 1100:  train loss 0.0664   train acc 0.9897   worst 0.6393   lr 0.0033   p 285.99   eps 1.4606   mix 0.0007   time 14.20
Epoch 1101:  train loss 0.0668   train acc 0.9893   worst 0.6454   lr 0.0033   p 287.02   eps 1.4606   mix 0.0007   time 14.97
Epoch 1102:  train loss 0.0672   train acc 0.9889   worst 0.6353   lr 0.0033   p 288.05   eps 1.4606   mix 0.0007   time 14.11
Epoch 1103:  train loss 0.0669   train acc 0.9890   worst 0.6411   lr 0.0033   p 289.08   eps 1.4606   mix 0.0007   time 14.13
Epoch 1104:  train loss 0.0667   train acc 0.9889   worst 0.6457   lr 0.0032   p 290.11   eps 1.4606   mix 0.0007   time 14.20
Epoch 1105:  train loss 0.0666   train acc 0.9889   worst 0.6367   lr 0.0032   p 291.15   eps 1.4606   mix 0.0006   time 14.26
Epoch 1106:  train loss 0.0659   train acc 0.9891   worst 0.6437   lr 0.0032   p 292.20   eps 1.4606   mix 0.0006   time 14.20
Epoch 1107:  train loss 0.0681   train acc 0.9882   worst 0.6278   lr 0.0032   p 293.24   eps 1.4606   mix 0.0006   time 14.24
Epoch 1108:  train loss 0.0663   train acc 0.9891   worst 0.6433   lr 0.0032   p 294.29   eps 1.4606   mix 0.0006   time 14.15
Epoch 1109:  train loss 0.0662   train acc 0.9892   worst 0.6375   lr 0.0032   p 295.35   eps 1.4606   mix 0.0006   time 14.35
Epoch 1110:  train loss 0.0682   train acc 0.9886   worst 0.6350   lr 0.0032   p 296.41   eps 1.4606   mix 0.0006   time 14.08
Epoch 1111:  train loss 0.0666   train acc 0.9893   worst 0.6421   lr 0.0031   p 297.47   eps 1.4606   mix 0.0006   time 14.23
Epoch 1112:  train loss 0.0671   train acc 0.9889   worst 0.6357   lr 0.0031   p 298.54   eps 1.4606   mix 0.0006   time 14.17
Epoch 1113:  train loss 0.0672   train acc 0.9891   worst 0.6279   lr 0.0031   p 299.61   eps 1.4606   mix 0.0006   time 14.19
Epoch 1114:  train loss 0.0668   train acc 0.9896   worst 0.6327   lr 0.0031   p 300.68   eps 1.4606   mix 0.0006   time 14.27
Epoch 1115:  train loss 0.0663   train acc 0.9892   worst 0.6390   lr 0.0031   p 301.76   eps 1.4606   mix 0.0006   time 14.31
Epoch 1116:  train loss 0.0670   train acc 0.9886   worst 0.6407   lr 0.0031   p 302.84   eps 1.4606   mix 0.0006   time 14.16
Epoch 1117:  train loss 0.0672   train acc 0.9890   worst 0.6390   lr 0.0030   p 303.92   eps 1.4606   mix 0.0006   time 14.28
Epoch 1118:  train loss 0.0667   train acc 0.9891   worst 0.6358   lr 0.0030   p 305.01   eps 1.4606   mix 0.0006   time 14.20
Epoch 1119:  train loss 0.0669   train acc 0.9895   worst 0.6365   lr 0.0030   p 306.10   eps 1.4606   mix 0.0006   time 14.19
