dataset = MNIST
model = SortMLPModel(depth=5,width=5120,scalar=True,dropout=0.7,identity_val=10.0)
loss = mixture(lam0=0.1,lam_end=0.001)
p_start = 8.0
p_end = 1000.0
eps_train = 0.3
eps_test = 0.1
eps_smooth = 0.4
epochs = 0,0,100,1450,1500
decays = None
batch_size = 512
lr = 0.02
wd = 0.02
beta1 = 0.9
beta2 = 0.99
epsilon = 1e-10
start_epoch = 0
checkpoint = None
gpu = 3
dist_url = tcp://localhost:23456
world_size = 1
rank = 0
print_freq = 200
result_dir = result
filter_name = 
seed = 2021
visualize = False
Compose(
    RandomCrop(size=(28, 28), padding=1)
    ToTensor()
    Normalize(mean=[0.1307], std=[0.3081])
)
SortMLPModel(
  (fc_dist): BoundSequential(
    (0): NormDist(
      in_features=784, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (1): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (2): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (3): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (4): NormDist(in_features=5120, out_features=10, bias=True)
  )
)
number of params:  82708491
Epoch 0:  train loss 0.9702   train acc 0.4360   worst 0.0580   lr 0.0200   p 8.00   eps 0.9737   mix 0.1000   time 8.84
Epoch 180:  train loss 0.0162   train acc 0.9958   worst 0.9605   lr 0.0193   p 10.65   eps 0.9737   mix 0.0761   time 26.92
Epoch 181:  train loss 0.0164   train acc 0.9958   worst 0.9595   lr 0.0193   p 10.69   eps 0.9737   mix 0.0759   time 26.78
Epoch 182:  train loss 0.0157   train acc 0.9960   worst 0.9607   lr 0.0193   p 10.73   eps 0.9737   mix 0.0756   time 26.98
Epoch 183:  train loss 0.0160   train acc 0.9956   worst 0.9612   lr 0.0193   p 10.76   eps 0.9737   mix 0.0753   time 26.94
Epoch 184:  train loss 0.0161   train acc 0.9958   worst 0.9600   lr 0.0193   p 10.80   eps 0.9737   mix 0.0751   time 26.41
Epoch 185:  train loss 0.0160   train acc 0.9957   worst 0.9605   lr 0.0193   p 10.84   eps 0.9737   mix 0.0748   time 26.88
Epoch 186:  train loss 0.0159   train acc 0.9961   worst 0.9603   lr 0.0193   p 10.88   eps 0.9737   mix 0.0746   time 27.09
Epoch 187:  train loss 0.0161   train acc 0.9959   worst 0.9594   lr 0.0192   p 10.92   eps 0.9737   mix 0.0743   time 27.11
Epoch 188:  train loss 0.0156   train acc 0.9959   worst 0.9607   lr 0.0192   p 10.96   eps 0.9737   mix 0.0741   time 26.40
Epoch 189:  train loss 0.0161   train acc 0.9960   worst 0.9597   lr 0.0192   p 11.00   eps 0.9737   mix 0.0738   time 27.21
Epoch 190:  train loss 0.0159   train acc 0.9961   worst 0.9597   lr 0.0192   p 11.04   eps 0.9737   mix 0.0736   time 27.06
Epoch 191:  train loss 0.0165   train acc 0.9958   worst 0.9591   lr 0.0192   p 11.08   eps 0.9737   mix 0.0733   time 27.04
Epoch 192:  train loss 0.0158   train acc 0.9960   worst 0.9592   lr 0.0192   p 11.12   eps 0.9737   mix 0.0731   time 26.29
Epoch 193:  train loss 0.0160   train acc 0.9962   worst 0.9596   lr 0.0192   p 11.16   eps 0.9737   mix 0.0728   time 26.94
Epoch 194:  train loss 0.0164   train acc 0.9960   worst 0.9584   lr 0.0192   p 11.20   eps 0.9737   mix 0.0726   time 27.24
Epoch 195:  train loss 0.0163   train acc 0.9960   worst 0.9580   lr 0.0192   p 11.24   eps 0.9737   mix 0.0723   time 26.95
Epoch 196:  train loss 0.0163   train acc 0.9958   worst 0.9588   lr 0.0192   p 11.28   eps 0.9737   mix 0.0721   time 27.04
Epoch 197:  train loss 0.0171   train acc 0.9955   worst 0.9581   lr 0.0192   p 11.32   eps 0.9737   mix 0.0718   time 27.19
Epoch 198:  train loss 0.0158   train acc 0.9958   worst 0.9594   lr 0.0192   p 11.36   eps 0.9737   mix 0.0716   time 27.42
Epoch 199:  train loss 0.0158   train acc 0.9959   worst 0.9589   lr 0.0191   p 11.40   eps 0.9737   mix 0.0713   time 26.99
Epoch 200:  train loss 0.0165   train acc 0.9958   worst 0.9580   lr 0.0191   p 11.44   eps 0.9737   mix 0.0711   time 27.13
Epoch 201:  train loss 0.0158   train acc 0.9961   worst 0.9594   lr 0.0191   p 11.48   eps 0.9737   mix 0.0709   time 27.16
Epoch 202:  train loss 0.0165   train acc 0.9961   worst 0.9570   lr 0.0191   p 11.52   eps 0.9737   mix 0.0706   time 27.04
Epoch 203:  train loss 0.0161   train acc 0.9959   worst 0.9576   lr 0.0191   p 11.56   eps 0.9737   mix 0.0704   time 27.09
Epoch 204:  train loss 0.0167   train acc 0.9959   worst 0.9573   lr 0.0191   p 11.60   eps 0.9737   mix 0.0701   time 27.06
Epoch 205:  train loss 0.0161   train acc 0.9960   worst 0.9589   lr 0.0191   p 11.65   eps 0.9737   mix 0.0699   time 27.02
Epoch 206:  train loss 0.0165   train acc 0.9958   worst 0.9572   lr 0.0191   p 11.69   eps 0.9737   mix 0.0697   time 27.04
Epoch 207:  train loss 0.0164   train acc 0.9957   worst 0.9583   lr 0.0191   p 11.73   eps 0.9737   mix 0.0694   time 26.91
Epoch 208:  train loss 0.0164   train acc 0.9955   worst 0.9585   lr 0.0191   p 11.77   eps 0.9737   mix 0.0692   time 27.14
Epoch 209:  train loss 0.0163   train acc 0.9958   worst 0.9585   lr 0.0191   p 11.81   eps 0.9737   mix 0.0689   time 26.98
Epoch 210:  train loss 0.0166   train acc 0.9960   worst 0.9567   lr 0.0190   p 11.86   eps 0.9737   mix 0.0687   time 27.39
Epoch 211:  train loss 0.0161   train acc 0.9960   worst 0.9578   lr 0.0190   p 11.90   eps 0.9737   mix 0.0685   time 26.94
Epoch 212:  train loss 0.0164   train acc 0.9961   worst 0.9567   lr 0.0190   p 11.94   eps 0.9737   mix 0.0682   time 27.16
Epoch 213:  train loss 0.0160   train acc 0.9960   worst 0.9572   lr 0.0190   p 11.98   eps 0.9737   mix 0.0680   time 27.17
Epoch 214:  train loss 0.0163   train acc 0.9961   worst 0.9570   lr 0.0190   p 12.03   eps 0.9737   mix 0.0678   time 27.01
Epoch 215:  train loss 0.0162   train acc 0.9961   worst 0.9563   lr 0.0190   p 12.07   eps 0.9737   mix 0.0676   time 26.97
Epoch 216:  train loss 0.0163   train acc 0.9959   worst 0.9567   lr 0.0190   p 12.11   eps 0.9737   mix 0.0673   time 27.00
Epoch 217:  train loss 0.0161   train acc 0.9963   worst 0.9565   lr 0.0190   p 12.16   eps 0.9737   mix 0.0671   time 26.39
Epoch 218:  train loss 0.0164   train acc 0.9960   worst 0.9557   lr 0.0190   p 12.20   eps 0.9737   mix 0.0669   time 27.06
Epoch 219:  train loss 0.0165   train acc 0.9961   worst 0.9562   lr 0.0190   p 12.24   eps 0.9737   mix 0.0666   time 26.99
Epoch 220:  train loss 0.0160   train acc 0.9960   worst 0.9571   lr 0.0190   p 12.29   eps 0.9737   mix 0.0664   time 27.04
Epoch 221:  train loss 0.0162   train acc 0.9961   worst 0.9574   lr 0.0189   p 12.33   eps 0.9737   mix 0.0662   time 27.02
Epoch 222:  train loss 0.0163   train acc 0.9958   worst 0.9558   lr 0.0189   p 12.38   eps 0.9737   mix 0.0660   time 26.98
Epoch 223:  train loss 0.0169   train acc 0.9960   worst 0.9550   lr 0.0189   p 12.42   eps 0.9737   mix 0.0657   time 27.16
Epoch 224:  train loss 0.0165   train acc 0.9960   worst 0.9567   lr 0.0189   p 12.47   eps 0.9737   mix 0.0655   time 26.97
Epoch 225:  train loss 0.0166   train acc 0.9962   worst 0.9551   lr 0.0189   p 12.51   eps 0.9737   mix 0.0653   time 26.82
Epoch 226:  train loss 0.0166   train acc 0.9961   worst 0.9552   lr 0.0189   p 12.55   eps 0.9737   mix 0.0651   time 27.08
Epoch 227:  train loss 0.0159   train acc 0.9962   worst 0.9569   lr 0.0189   p 12.60   eps 0.9737   mix 0.0648   time 27.26
Epoch 228:  train loss 0.0167   train acc 0.9959   worst 0.9561   lr 0.0189   p 12.64   eps 0.9737   mix 0.0646   time 27.03
Epoch 229:  train loss 0.0167   train acc 0.9961   worst 0.9547   lr 0.0189   p 12.69   eps 0.9737   mix 0.0644   time 26.39
Epoch 230:  train loss 0.0168   train acc 0.9960   worst 0.9542   lr 0.0189   p 12.74   eps 0.9737   mix 0.0642   time 27.00
Epoch 231:  train loss 0.0167   train acc 0.9962   worst 0.9550   lr 0.0189   p 12.78   eps 0.9737   mix 0.0640   time 27.05
Epoch 232:  train loss 0.0165   train acc 0.9958   worst 0.9565   lr 0.0188   p 12.83   eps 0.9737   mix 0.0637   time 27.01
Epoch 233:  train loss 0.0168   train acc 0.9959   worst 0.9542   lr 0.0188   p 12.87   eps 0.9737   mix 0.0635   time 26.54
Epoch 234:  train loss 0.0168   train acc 0.9961   worst 0.9547   lr 0.0188   p 12.92   eps 0.9737   mix 0.0633   time 27.14
Epoch 235:  train loss 0.0166   train acc 0.9962   worst 0.9544   lr 0.0188   p 12.97   eps 0.9737   mix 0.0631   time 27.73
Epoch 236:  train loss 0.0160   train acc 0.9965   worst 0.9549   lr 0.0188   p 13.01   eps 0.9737   mix 0.0629   time 26.96
Epoch 237:  train loss 0.0167   train acc 0.9959   worst 0.9547   lr 0.0188   p 13.06   eps 0.9737   mix 0.0627   time 27.04
Epoch 238:  train loss 0.0170   train acc 0.9958   worst 0.9535   lr 0.0188   p 13.11   eps 0.9737   mix 0.0625   time 27.17
Epoch 239:  train loss 0.0169   train acc 0.9962   worst 0.9535   lr 0.0188   p 13.15   eps 0.9737   mix 0.0622   time 27.14
Epoch 240:  train loss 0.0172   train acc 0.9958   worst 0.9533   lr 0.0188   p 13.20   eps 0.9737   mix 0.0620   time 27.13
Epoch 241:  train loss 0.0166   train acc 0.9961   worst 0.9541   lr 0.0188   p 13.25   eps 0.9737   mix 0.0618   time 27.06
Epoch 242:  train loss 0.0173   train acc 0.9958   worst 0.9530   lr 0.0187   p 13.29   eps 0.9737   mix 0.0616   time 27.45
Epoch 243:  train loss 0.0164   train acc 0.9960   worst 0.9538   lr 0.0187   p 13.34   eps 0.9737   mix 0.0614   time 26.98
Epoch 244:  train loss 0.0169   train acc 0.9961   worst 0.9532   lr 0.0187   p 13.39   eps 0.9737   mix 0.0612   time 27.05
Epoch 245:  train loss 0.0169   train acc 0.9960   worst 0.9535   lr 0.0187   p 13.44   eps 0.9737   mix 0.0610   time 27.20
Epoch 246:  train loss 0.0167   train acc 0.9960   worst 0.9532   lr 0.0187   p 13.49   eps 0.9737   mix 0.0608   time 27.14
Epoch 247:  train loss 0.0175   train acc 0.9963   worst 0.9526   lr 0.0187   p 13.53   eps 0.9737   mix 0.0606   time 27.11
Epoch 248:  train loss 0.0171   train acc 0.9961   worst 0.9530   lr 0.0187   p 13.58   eps 0.9737   mix 0.0604   time 27.24
Epoch 249:  train loss 0.0163   train acc 0.9964   worst 0.9541   lr 0.0187   p 13.63   eps 0.9737   mix 0.0602   time 27.22
Epoch 250:  train loss 0.0171   train acc 0.9960   worst 0.9534   lr 0.0187   p 13.68   eps 0.9737   mix 0.0599   time 27.08
Epoch 251:  train loss 0.0165   train acc 0.9960   worst 0.9532   lr 0.0186   p 13.73   eps 0.9737   mix 0.0597   time 27.05
Epoch 252:  train loss 0.0165   train acc 0.9964   worst 0.9529   lr 0.0186   p 13.78   eps 0.9737   mix 0.0595   time 27.05
Epoch 253:  train loss 0.0172   train acc 0.9959   worst 0.9519   lr 0.0186   p 13.83   eps 0.9737   mix 0.0593   time 27.01
Epoch 254:  train loss 0.0170   train acc 0.9960   worst 0.9515   lr 0.0186   p 13.88   eps 0.9737   mix 0.0591   time 26.46
Epoch 255:  train loss 0.0168   train acc 0.9963   worst 0.9519   lr 0.0186   p 13.93   eps 0.9737   mix 0.0589   time 27.10
Epoch 256:  train loss 0.0171   train acc 0.9961   worst 0.9510   lr 0.0186   p 13.98   eps 0.9737   mix 0.0587   time 26.92
Epoch 257:  train loss 0.0172   train acc 0.9958   worst 0.9516   lr 0.0186   p 14.03   eps 0.9737   mix 0.0585   time 27.33
Epoch 258:  train loss 0.0170   train acc 0.9963   worst 0.9515   lr 0.0186   p 14.08   eps 0.9737   mix 0.0583   time 27.06
Epoch 259:  train loss 0.0172   train acc 0.9961   worst 0.9527   lr 0.0186   p 14.13   eps 0.9737   mix 0.0581   time 27.05
Epoch 260:  train loss 0.0169   train acc 0.9962   worst 0.9520   lr 0.0186   p 14.18   eps 0.9737   mix 0.0579   time 27.63
Epoch 261:  train loss 0.0169   train acc 0.9961   worst 0.9520   lr 0.0185   p 14.23   eps 0.9737   mix 0.0577   time 27.13
Epoch 262:  train loss 0.0175   train acc 0.9961   worst 0.9504   lr 0.0185   p 14.28   eps 0.9737   mix 0.0575   time 26.93
Epoch 263:  train loss 0.0172   train acc 0.9961   worst 0.9506   lr 0.0185   p 14.33   eps 0.9737   mix 0.0573   time 27.04
Epoch 264:  train loss 0.0175   train acc 0.9959   worst 0.9508   lr 0.0185   p 14.38   eps 0.9737   mix 0.0572   time 26.93
Epoch 265:  train loss 0.0171   train acc 0.9960   worst 0.9508   lr 0.0185   p 14.43   eps 0.9737   mix 0.0570   time 27.09
Epoch 266:  train loss 0.0172   train acc 0.9962   worst 0.9497   lr 0.0185   p 14.49   eps 0.9737   mix 0.0568   time 26.28
Epoch 267:  train loss 0.0173   train acc 0.9959   worst 0.9503   lr 0.0185   p 14.54   eps 0.9737   mix 0.0566   time 26.87
Epoch 268:  train loss 0.0172   train acc 0.9961   worst 0.9511   lr 0.0185   p 14.59   eps 0.9737   mix 0.0564   time 27.93
Epoch 269:  train loss 0.0174   train acc 0.9960   worst 0.9501   lr 0.0185   p 14.64   eps 0.9737   mix 0.0562   time 27.29
Epoch 270:  train loss 0.0171   train acc 0.9962   worst 0.9505   lr 0.0184   p 14.69   eps 0.9737   mix 0.0560   time 26.62
Epoch 271:  train loss 0.0168   train acc 0.9960   worst 0.9504   lr 0.0184   p 14.75   eps 0.9737   mix 0.0558   time 27.67
Epoch 272:  train loss 0.0178   train acc 0.9961   worst 0.9501   lr 0.0184   p 14.80   eps 0.9737   mix 0.0556   time 27.32
Epoch 273:  train loss 0.0177   train acc 0.9960   worst 0.9487   lr 0.0184   p 14.85   eps 0.9737   mix 0.0554   time 26.87
Epoch 274:  train loss 0.0172   train acc 0.9961   worst 0.9499   lr 0.0184   p 14.91   eps 0.9737   mix 0.0552   time 27.13
Epoch 275:  train loss 0.0176   train acc 0.9962   worst 0.9488   lr 0.0184   p 14.96   eps 0.9737   mix 0.0550   time 26.93
Epoch 276:  train loss 0.0179   train acc 0.9959   worst 0.9488   lr 0.0184   p 15.01   eps 0.9737   mix 0.0549   time 27.10
Epoch 277:  train loss 0.0176   train acc 0.9960   worst 0.9492   lr 0.0184   p 15.07   eps 0.9737   mix 0.0547   time 27.18
Epoch 278:  train loss 0.0171   train acc 0.9963   worst 0.9493   lr 0.0184   p 15.12   eps 0.9737   mix 0.0545   time 26.59
Epoch 279:  train loss 0.0175   train acc 0.9958   worst 0.9492   lr 0.0183   p 15.17   eps 0.9737   mix 0.0543   time 27.16
Epoch 280:  train loss 0.0174   train acc 0.9957   worst 0.9481   lr 0.0183   p 15.23   eps 0.9737   mix 0.0541   time 27.09
Epoch 281:  train loss 0.0175   train acc 0.9956   worst 0.9501   lr 0.0183   p 15.28   eps 0.9737   mix 0.0539   time 26.96
Epoch 282:  train loss 0.0177   train acc 0.9961   worst 0.9487   lr 0.0183   p 15.34   eps 0.9737   mix 0.0537   time 27.04
Epoch 283:  train loss 0.0173   train acc 0.9963   worst 0.9489   lr 0.0183   p 15.39   eps 0.9737   mix 0.0536   time 27.08
Epoch 284:  train loss 0.0173   train acc 0.9964   worst 0.9486   lr 0.0183   p 15.45   eps 0.9737   mix 0.0534   time 27.11
Epoch 285:  train loss 0.0175   train acc 0.9959   worst 0.9493   lr 0.0183   p 15.50   eps 0.9737   mix 0.0532   time 26.91
Epoch 286:  train loss 0.0174   train acc 0.9962   worst 0.9481   lr 0.0183   p 15.56   eps 0.9737   mix 0.0530   time 27.30
Epoch 287:  train loss 0.0176   train acc 0.9961   worst 0.9487   lr 0.0182   p 15.62   eps 0.9737   mix 0.0528   time 27.14
Epoch 288:  train loss 0.0175   train acc 0.9961   worst 0.9492   lr 0.0182   p 15.67   eps 0.9737   mix 0.0527   time 27.16
Epoch 289:  train loss 0.0180   train acc 0.9959   worst 0.9481   lr 0.0182   p 15.73   eps 0.9737   mix 0.0525   time 27.00
Epoch 290:  train loss 0.0181   train acc 0.9960   worst 0.9467   lr 0.0182   p 15.78   eps 0.9737   mix 0.0523   time 26.85
Epoch 291:  train loss 0.0177   train acc 0.9961   worst 0.9488   lr 0.0182   p 15.84   eps 0.9737   mix 0.0521   time 27.08
Epoch 292:  train loss 0.0176   train acc 0.9962   worst 0.9478   lr 0.0182   p 15.90   eps 0.9737   mix 0.0519   time 27.13
Epoch 293:  train loss 0.0177   train acc 0.9965   worst 0.9479   lr 0.0182   p 15.95   eps 0.9737   mix 0.0518   time 27.12
Epoch 294:  train loss 0.0175   train acc 0.9963   worst 0.9479   lr 0.0182   p 16.01   eps 0.9737   mix 0.0516   time 27.05
Epoch 295:  train loss 0.0176   train acc 0.9962   worst 0.9479   lr 0.0182   p 16.07   eps 0.9737   mix 0.0514   time 26.70
Epoch 296:  train loss 0.0177   train acc 0.9962   worst 0.9471   lr 0.0181   p 16.13   eps 0.9737   mix 0.0512   time 27.08
Epoch 297:  train loss 0.0175   train acc 0.9959   worst 0.9479   lr 0.0181   p 16.18   eps 0.9737   mix 0.0511   time 27.07
Epoch 298:  train loss 0.0181   train acc 0.9961   worst 0.9476   lr 0.0181   p 16.24   eps 0.9737   mix 0.0509   time 27.08
Epoch 299:  train loss 0.0177   train acc 0.9962   worst 0.9471   lr 0.0181   p 16.30   eps 0.9737   mix 0.0507   time 27.17
Epoch 300:  train loss 0.0177   train acc 0.9961   worst 0.9462   lr 0.0181   p 16.36   eps 0.9737   mix 0.0505   time 27.28
Epoch 301:  train loss 0.0186   train acc 0.9957   worst 0.9458   lr 0.0181   p 16.42   eps 0.9737   mix 0.0504   time 27.28
Epoch 302:  train loss 0.0180   train acc 0.9959   worst 0.9468   lr 0.0181   p 16.48   eps 0.9737   mix 0.0502   time 27.13
Epoch 303:  train loss 0.0183   train acc 0.9960   worst 0.9466   lr 0.0181   p 16.53   eps 0.9737   mix 0.0500   time 27.15
Epoch 304:  train loss 0.0182   train acc 0.9962   worst 0.9458   lr 0.0180   p 16.59   eps 0.9737   mix 0.0499   time 26.95
Epoch 305:  train loss 0.0181   train acc 0.9960   worst 0.9456   lr 0.0180   p 16.65   eps 0.9737   mix 0.0497   time 27.18
Epoch 306:  train loss 0.0175   train acc 0.9961   worst 0.9468   lr 0.0180   p 16.71   eps 0.9737   mix 0.0495   time 27.16
Epoch 307:  train loss 0.0182   train acc 0.9962   worst 0.9462   lr 0.0180   p 16.77   eps 0.9737   mix 0.0494   time 26.78
Epoch 308:  train loss 0.0183   train acc 0.9964   worst 0.9443   lr 0.0180   p 16.83   eps 0.9737   mix 0.0492   time 27.02
Epoch 309:  train loss 0.0184   train acc 0.9960   worst 0.9447   lr 0.0180   p 16.89   eps 0.9737   mix 0.0490   time 27.25
Epoch 310:  train loss 0.0184   train acc 0.9961   worst 0.9454   lr 0.0180   p 16.95   eps 0.9737   mix 0.0489   time 27.29
Epoch 311:  train loss 0.0179   train acc 0.9961   worst 0.9454   lr 0.0180   p 17.01   eps 0.9737   mix 0.0487   time 26.79
Epoch 312:  train loss 0.0186   train acc 0.9960   worst 0.9452   lr 0.0179   p 17.08   eps 0.9737   mix 0.0485   time 26.88
Epoch 313:  train loss 0.0183   train acc 0.9961   worst 0.9449   lr 0.0179   p 17.14   eps 0.9737   mix 0.0484   time 27.09
Epoch 314:  train loss 0.0182   train acc 0.9959   worst 0.9458   lr 0.0179   p 17.20   eps 0.9737   mix 0.0482   time 26.90
Epoch 315:  train loss 0.0177   train acc 0.9962   worst 0.9451   lr 0.0179   p 17.26   eps 0.9737   mix 0.0480   time 27.18
Epoch 316:  train loss 0.0184   train acc 0.9960   worst 0.9460   lr 0.0179   p 17.32   eps 0.9737   mix 0.0479   time 27.05
Epoch 317:  train loss 0.0184   train acc 0.9962   worst 0.9446   lr 0.0179   p 17.38   eps 0.9737   mix 0.0477   time 27.36
Epoch 318:  train loss 0.0180   train acc 0.9962   worst 0.9450   lr 0.0179   p 17.45   eps 0.9737   mix 0.0475   time 27.24
Epoch 319:  train loss 0.0180   train acc 0.9959   worst 0.9451   lr 0.0178   p 17.51   eps 0.9737   mix 0.0474   time 26.92
Epoch 320:  train loss 0.0190   train acc 0.9957   worst 0.9437   lr 0.0178   p 17.57   eps 0.9737   mix 0.0472   time 27.16
Epoch 321:  train loss 0.0180   train acc 0.9964   worst 0.9440   lr 0.0178   p 17.63   eps 0.9737   mix 0.0471   time 27.23
Epoch 322:  train loss 0.0184   train acc 0.9961   worst 0.9441   lr 0.0178   p 17.70   eps 0.9737   mix 0.0469   time 27.01
Epoch 323:  train loss 0.0183   train acc 0.9963   worst 0.9442   lr 0.0178   p 17.76   eps 0.9737   mix 0.0467   time 27.07
Epoch 324:  train loss 0.0185   train acc 0.9961   worst 0.9436   lr 0.0178   p 17.82   eps 0.9737   mix 0.0466   time 27.01
Epoch 325:  train loss 0.0186   train acc 0.9958   worst 0.9437   lr 0.0178   p 17.89   eps 0.9737   mix 0.0464   time 27.08
Epoch 326:  train loss 0.0182   train acc 0.9961   worst 0.9443   lr 0.0178   p 17.95   eps 0.9737   mix 0.0463   time 27.15
Epoch 327:  train loss 0.0180   train acc 0.9962   worst 0.9449   lr 0.0177   p 18.02   eps 0.9737   mix 0.0461   time 26.97
Epoch 328:  train loss 0.0183   train acc 0.9965   worst 0.9432   lr 0.0177   p 18.08   eps 0.9737   mix 0.0459   time 27.15
Epoch 329:  train loss 0.0188   train acc 0.9959   worst 0.9429   lr 0.0177   p 18.15   eps 0.9737   mix 0.0458   time 27.14
Epoch 330:  train loss 0.0185   train acc 0.9960   worst 0.9438   lr 0.0177   p 18.21   eps 0.9737   mix 0.0456   time 27.11
Epoch 331:  train loss 0.0181   train acc 0.9963   worst 0.9436   lr 0.0177   p 18.28   eps 0.9737   mix 0.0455   time 27.16
Epoch 332:  train loss 0.0184   train acc 0.9960   worst 0.9437   lr 0.0177   p 18.34   eps 0.9737   mix 0.0453   time 27.06
Epoch 333:  train loss 0.0188   train acc 0.9958   worst 0.9425   lr 0.0177   p 18.41   eps 0.9737   mix 0.0452   time 26.95
Epoch 334:  train loss 0.0187   train acc 0.9960   worst 0.9434   lr 0.0177   p 18.47   eps 0.9737   mix 0.0450   time 27.46
Epoch 335:  train loss 0.0183   train acc 0.9960   worst 0.9440   lr 0.0176   p 18.54   eps 0.9737   mix 0.0449   time 27.09
Epoch 336:  train loss 0.0184   train acc 0.9962   worst 0.9440   lr 0.0176   p 18.61   eps 0.9737   mix 0.0447   time 27.08
Epoch 337:  train loss 0.0191   train acc 0.9956   worst 0.9425   lr 0.0176   p 18.67   eps 0.9737   mix 0.0446   time 27.14
Epoch 338:  train loss 0.0186   train acc 0.9956   worst 0.9424   lr 0.0176   p 18.74   eps 0.9737   mix 0.0444   time 27.21
Epoch 339:  train loss 0.0188   train acc 0.9961   worst 0.9420   lr 0.0176   p 18.81   eps 0.9737   mix 0.0443   time 27.27
Epoch 340:  train loss 0.0184   train acc 0.9962   worst 0.9425   lr 0.0176   p 18.87   eps 0.9737   mix 0.0441   time 26.92
Epoch 341:  train loss 0.0185   train acc 0.9961   worst 0.9426   lr 0.0176   p 18.94   eps 0.9737   mix 0.0440   time 27.16
Epoch 342:  train loss 0.0187   train acc 0.9961   worst 0.9422   lr 0.0175   p 19.01   eps 0.9737   mix 0.0438   time 27.30
Epoch 343:  train loss 0.0183   train acc 0.9961   worst 0.9426   lr 0.0175   p 19.08   eps 0.9737   mix 0.0437   time 27.49
Epoch 344:  train loss 0.0188   train acc 0.9959   worst 0.9419   lr 0.0175   p 19.15   eps 0.9737   mix 0.0435   time 27.10
Epoch 345:  train loss 0.0188   train acc 0.9961   worst 0.9416   lr 0.0175   p 19.21   eps 0.9737   mix 0.0434   time 27.22
Epoch 346:  train loss 0.0185   train acc 0.9960   worst 0.9425   lr 0.0175   p 19.28   eps 0.9737   mix 0.0432   time 27.03
Epoch 347:  train loss 0.0190   train acc 0.9960   worst 0.9414   lr 0.0175   p 19.35   eps 0.9737   mix 0.0431   time 27.25
Epoch 348:  train loss 0.0188   train acc 0.9961   worst 0.9416   lr 0.0175   p 19.42   eps 0.9737   mix 0.0429   time 26.95
Epoch 349:  train loss 0.0188   train acc 0.9962   worst 0.9417   lr 0.0174   p 19.49   eps 0.9737   mix 0.0428   time 27.35
Epoch 350:  train loss 0.0189   train acc 0.9963   worst 0.9410   lr 0.0174   p 19.56   eps 0.9737   mix 0.0426   time 27.31
Epoch 351:  train loss 0.0190   train acc 0.9959   worst 0.9412   lr 0.0174   p 19.63   eps 0.9737   mix 0.0425   time 27.27
Epoch 352:  train loss 0.0190   train acc 0.9962   worst 0.9405   lr 0.0174   p 19.70   eps 0.9737   mix 0.0423   time 27.11
Epoch 353:  train loss 0.0192   train acc 0.9961   worst 0.9394   lr 0.0174   p 19.77   eps 0.9737   mix 0.0422   time 27.06
Epoch 354:  train loss 0.0190   train acc 0.9964   worst 0.9395   lr 0.0174   p 19.84   eps 0.9737   mix 0.0420   time 27.12
Epoch 355:  train loss 0.0189   train acc 0.9962   worst 0.9398   lr 0.0174   p 19.91   eps 0.9737   mix 0.0419   time 27.07
Epoch 356:  train loss 0.0187   train acc 0.9961   worst 0.9406   lr 0.0173   p 19.99   eps 0.9737   mix 0.0418   time 27.16
Epoch 357:  train loss 0.0190   train acc 0.9961   worst 0.9403   lr 0.0173   p 20.06   eps 0.9737   mix 0.0416   time 27.27
Epoch 358:  train loss 0.0190   train acc 0.9959   worst 0.9411   lr 0.0173   p 20.13   eps 0.9737   mix 0.0415   time 27.34
Epoch 359:  train loss 0.0191   train acc 0.9961   worst 0.9398   lr 0.0173   p 20.20   eps 0.9737   mix 0.0413   time 27.50
Epoch 360:  train loss 0.0194   train acc 0.9958   worst 0.9407   lr 0.0173   p 20.27   eps 0.9737   mix 0.0412   time 27.25
Epoch 361:  train loss 0.0189   train acc 0.9957   worst 0.9398   lr 0.0173   p 20.35   eps 0.9737   mix 0.0411   time 27.14
Epoch 362:  train loss 0.0191   train acc 0.9960   worst 0.9408   lr 0.0173   p 20.42   eps 0.9737   mix 0.0409   time 27.10
